Start	End	Open	High	Low	Close	Volume	Market Cap	TVL
23-05-2021	24-05-2021	2773.02	2879.06	1850.239595	2753.315094	412057462.4	2421453647	8563221233
22-05-2021	23-05-2021	3116.024754	3202.880389	2591.655739	2776.96	494319171.4	2842698531	9847841886
21-05-2021	22-05-2021	3941.66	4168.53	2758.12	3080.983084	435804081.6	3641452309	10849407269
20-05-2021	21-05-2021	3511.487199	4201.8	3074.722197	3911.00567	819559124.4	3760077682	11373056290
19-05-2021	20-05-2021	4661.734843	4728.491069	2671.882722	3551.945747	615654130.4	3937101306	10608552440
18-05-2021	19-05-2021	4257.815397	5022.360772	4250.29125	4669.657788	524078091.2	4724807925	13952637251
17-05-2021	18-05-2021	4551.02	4762.23	4169.034172	4265.623137	534766072.3	4435626689	13813173243
16-05-2021	17-05-2021	4603.12	4917.955435	4231.217763	4549.29	450673899.8	4651005595	14742087974
15-05-2021	16-05-2021	5013.434484	5131.307449	4603.29	4603.29	491198798.1	4835551054	15193121692
14-05-2021	15-05-2021	4765.42177	5337.49	4765.42177	5024.73	599817963.2	4985786320	15417807008
13-05-2021	14-05-2021	4952.059546	5299.35	4486.513343	4786.594925	861959949.1	4846452913	14506763974
12/5/2021	13-05-2021	5387.492611	5978.285901	5054.606922	5054.606922	716378442.8	5538515001	16529780186
11/5/2021	12/5/2021	4986.530923	5396.349732	4751.293545	5389.484468	609929968.1	5019504809	15370564804
10/5/2021	11/5/2021	5289.257339	5445.42	4751.073877	4940.83467	552111496	5239108617	15811745595
9/5/2021	10/5/2021	5615.919233	5655.795331	5065.985673	5286.849814	785971105.2	5345087448	14777489071
8/5/2021	9/5/2021	5090.88	5820.164252	5027.47	5605.368397	659812334.3	5386226388	14007238483
7/5/2021	8/5/2021	5057.04	5336.61	4905.618338	5088.33	598380848.9	5053585262	13654086319
6/5/2021	7/5/2021	5419.36	5438.96	4948.489405	5062.98	723493004.2	5182409590	14018569479
5/5/2021	6/5/2021	5238.836294	5479.02	5136.323648	5425.83	939440824.5	5316828315	13539409825
4/5/2021	5/5/2021	6000.788538	6000.788538	5144.990981	5249.831538	1502268500	5554381697	13674721336
3/5/2021	4/5/2021	4916.16	6244.441046	4916.16	6056.431522	911441584.3	5527348535	12843808780
2/5/2021	3/5/2021	4795.024423	5063.87	4540.53	4919.49	712443979.5	4836666490	12038162212
1/5/2021	2/5/2021	4364.566342	4992.828378	4309.388881	4804.209879	504467044.3	4636819282	11814143927
30-04-2021	1/5/2021	4265.06	4347.729935	4100.98	4347.729935	426735527.3	4217362209	11427628371
29-04-2021	30-04-2021	4421.739967	4421.739967	4084.201667	4272.137507	487793593.2	4246859288	11426945555
28-04-2021	29-04-2021	4532.169706	4643.269567	4158.821714	4408.851513	559299914.1	4387121001	11224462791
27-04-2021	28-04-2021	4025.197405	4596.722453	4025.197405	4515.099901	583431219.8	4365102823	10709520593
26-04-2021	27-04-2021	3831.401564	4143.838307	3782.365317	4019.205877	559682844.7	3975957089	10477924397
